Time;Acel Long;Presión CIL;Presión TUB;Longitude;Latitude;Z;Velocity;Direction;Used satellites;CIL KPA;TUB KPA;Acel Long/IIR Filter;DEP KPA;BAL KPA;Ac Corregida;Ac C/ Sg Corregido;Presión Cil.;Filt Press;Presión Diff.;Aceleración;Velocidad Filt;Velocity Simp;Velocity RK4;Distancia;ACrms2;Ac Jerk;Tiempo
s;m/s2;V;V;';';m;km/h;deg.;-;kPa;kPa;m/s2;kPa;kPa;m/s2;m/s2;Kg/cm2;Kg/cm2;Kg/cm2/s;m/s2;Km/h;m/s;;m;m2/s4;m/s3;s
0,51;-0,51786405;1,3098037;3,1429839;-3671,29194;-1806,95201;65,099998;56,022999;12,3;8,8000002;0,70092082;494,74594;-0,69847989;0;0;-0,122965315960265;0,122965315960265;0,5402010981341;1,07928060485235E-02;8,16466860299903E-03;0,278213846381126;55,9678636001945;58,4956471216343;77,984483051139;;7,74029443181805E-02;-1,26851562443247E-02;-23,3
0,52;-0,83707231;1,3101685;3,1432927;-3671,29194;-1806,95201;65,099998;56,022697;12,3;8,8500004;0,79211593;494,82315;-0,69425201;0;0;-0,442173575960265;0,442173575960265;0,5411403826205;1,17626699145613E-02;-3,71285150600143E-03;0,277169259882847;55,9786612985988;58,5056565241507;77,9966732316251;;0,076822798624005;-1,21155808563903E-02;-23,29
0,53;-0,65900576;1,3104451;3,1431341;-3671,29194;-1806,95201;65,099998;56,0224;12,3;8,8999996;0,86125731;494,78351;-0,68588233;0;0;-0,264107025960265;0,264107025960265;0,541852570364299;1,25084299594238E-02;-4,00251571849963E-02;0,276710250168114;55,98886237678;58,5156381309672;78,0086838886312;;0,0765685625481;-1,24473821627461E-02;-23,28
0,54;-0,46130159;1,3113093;3,1440616;-3671,29194;-1806,95201;65,099998;56,022099;12,3;8,9499998;1,0773242;495,01538;-0,67440116;0;0;-6,64028559602646E-02;6,64028559602646E-02;0,5440777064749;1,47618470054346E-02;-1,89993975470015E-02;0,27609453958137;55,9984924901682;58,525598759768;78,0239409225573;;7,62281947866486E-02;-1,25424599442337E-02;-23,27
0,55;-0,82876366;1,3100362;3,1430793;-3671,29194;-1806,95201;65,099998;56,021801;12,3;9;0,75903535;494,76981;-0,66255498;0;0;-0,433864925960265;0,433864925960265;0,5407997375066;1,15202415269997E-02;-2,70095785700586E-03;0,27456015054674;56,0075859605629;58,5355326511222;78,0363824083634;;7,53832762682487E-02;-1,10880542372695E-02;-23,26
0,56;-0,72244316;1,3096142;3,1428242;-3671,29191125002;-1806,9519075001;65,099998;56,0215;12,3;8,9473686;0,65353513;494,70602;-0,65336233;0;0;-0,327544425960265;0,327544425960265;0,5397131748606;0,010481941082321;2,94659310920009E-02;0,273912617818566;56,0162707125078;58,5454221376797;78,0463517403295;;7,50281222002197E-02;-0,011596499292865;-23,25
0,57;-0,48381847;1,3105786;3,1431532;-3671,29188250002;-1806,95180500007;65,099998;56,021198;12,3;8,8947372;0,89463592;494,78827;-0,64864063;0;0;-8,89197359602646E-02;8,89197359602646E-02;0,5421963052298;0,013015214145217;-1,11128065879995E-02;0,273145656123783;56,024601106575;58,5552822753474;78,0614918659356;;7,46085494592921E-02;-1,16740001762105E-02;-23,24
0,58;-0,81916225;1,3102269;3,1432164;-3671,29185375001;-1806,95170250005;65,099998;56,020901;12,3;8,8421049;0,80671906;494,80408;-0,64875019;0;0;-0,424263515960265;0,424263515960265;0,5412907505317;1,21598697283199E-02;1,03738409970022E-02;0,271276088218789;56,0326440648314;58,5651089033306;78,0756263481017;;0,073590716039288;-1,03055727304371E-02;-23,23
0,59;-0,80172223;1,3106501;3,1441474;-3671,29182500001;-1806,95160000003;65,099998;56,020599;12,3;8,7894735;0,91251731;495,03683;-0,65293282;0;0;-0,406823495960265;0,406823495960265;0,5423804029293;1,33119179752699E-02;-4,04242500999963E-02;0,270256734655248;56,0404779338868;58,5748799437925;78,0867821170678;;7,30387026265171E-02;-1,02887599129993E-02;-23,22
0,6;-0,64873451;1,3111222;3,1441796;-3671,29179625;-1806,95149750001;65,099998;56,020302;12,3;8,7368422;1,0305345;495,04486;-0,65983921;0;0;-0,253835775960265;0,253835775960265;0,5435959627046;1,45857240128709E-02;-6,26189657600307E-03;0,269120696220547;56,048191141554;58,5846084861309;78,1029133602338;;7,24259491342319E-02;-9,64119449833056E-03;-23,21
0,61;-0,74411386;1,3101208;3,1434822;-3671,29176749999;-1806,95139499999;65,099998;56,02;12,3;8,6842108;0,780195;494,87051;-0,66849196;0;0;-0,349215125960265;0,349215125960265;0,5410175649944;0,012066574729917;-3,37014655769985E-02;0,267327858820578;56,0558806751247;58,594292890401;78,1208143156399;;7,14641841015946E-02;-7,89398346238938E-03;-23,2
0,62;-0,56482512;1,3100243;3,1432414;-3671,29173874999;-1806,95129249997;65,099998;56,033264;12,29;8,6315794;0,75605512;494,81033;-0,67873704;0;0;-0,169926385960265;0,169926385960265;0,5407690974699;1,18832143524017E-02;9,88205553400179E-03;0,266462925890014;56,0635380388515;58,6039222607454;78,135978837726;;7,10024908738673E-02;-7,79053048742218E-03;-23,19
0,63;-0,5640142;1,3088906;3,1419539;-3671,29170999998;-1806,95118999995;65,099998;56,046528;12,28;8,5789471;0,47263503;494,48846;-0,69022512;0;0;-0,169115465960265;0,169115465960265;0,5378500546458;9,02007945239701E-03;-1,20629052049992E-02;0,26529879153859;56,0712625132016;58,6135131308689;78,1494451466921;;7,03834487918362E-02;-6,83433120320912E-03;-23,18
0,64;-0,86089367;1,3105714;3,1430817;-3671,29168124998;-1806,95108749992;65,099998;56,059792;12,27;8,5263157;0,89284778;494,77039;-0,70093805;0;0;-0,465994935960265;0,465994935960265;0,5421777667202;1,34072559668481E-02;2,89767204220015E-02;0,263331792481273;56,0791491339807;58,6230590701761;78,1597433470582;;6,93436329314003E-02;-4,7990288733177E-03;-23,17
0,65;-0,513363;1,3099313;3,1432295;-3671,29165249997;-1806,9509849999;65,099998;56,073055;12,26;8,4736843;0,73280931;494,80734;-0,7072134;0;0;-0,118464265960265;0,118464265960265;0,540529641720899;1,18108612057134E-02;-0,017526615950999;0,262701637502704;56,0872882770959;58,6325470357699;78,1714331741043;;6,90121503466022E-02;-4,36443737542932E-03;-23,16
0,66;-0,46107832;1,3107586;3,1434345;-3671,29162374996;-1806,95088249988;65,099998;56,086323;12,25;8,4210529;0,93963742;494,85861;-0,70571733;0;0;-6,61795859602646E-02;6,61795859602646E-02;0,5426597679698;1,39855627220414E-02;-3,21050939169976E-02;0,261392889578679;56,0956795856894;58,6420002231623;78,1860680093504;;6,83262427222917E-02;-2,85737643701478E-03;-23,15
0,67;-0,84988201;1,310147;3,1433666;-3671,29159499996;-1806,95077999986;65,099998;56,099586;12,24;8,3684216;0,78675151;494,84161;-0,69542193;0;0;-0,454983275960265;0,454983275960265;0,541085024571;1,24424652998918E-02;1,69756102490026E-02;0,259274655585926;56,1043961891361;58,6514055102707;78,1952972459965;;6,72233470292007E-02;-7,6223915228546E-04;-23,14
0,68;-0,66277814;1,3106298;3,1436348;-3671,29156624995;-1806,95067749984;65,099998;56,11285;12,23;8,3157892;0,90745091;494,90866;-0,67789251;0;0;-0,267879405960265;0,267879405960265;0,5423281346314;1,37119666277161E-02;2,11493497019988E-02;0,258878093285075;56,1135880570119;58,660749727902;78,2037669265626;;6,70178671829162E-02;-3,92605905037609E-04;-23,13
0,69;-0,57817537;1,3090801;3,1423116;-3671,29153749995;-1806,95057499982;65,099998;56,126114;12,22;8,2631578;0,52002072;494,57788;-0,65674615;0;0;-0,183276635960265;0,183276635960265;0,5383379779193;9,72923421924773E-03;7,76557568800017E-03;0,257868214902954;56,1233078304032;58,6700656593637;78,2186952330887;;6,64960162572361E-02;8,87727822629617E-04;-23,12
0,7;-0,66243738;1,310879;3,1435692;-3671,29150874994;-1806,9504724998;65,099998;56,139378;12,21;8,2105265;0,96973777;494,89227;-0,63711154;0;0;-0,267538645960265;0,267538645960265;0,542969773046999;1,43621581405988E-02;-1,82321092329995E-02;0,256588176297112;56,1335993225924;58,6793472941389;78,2327834577748;;6,58374922154779E-02;2,59429831248078E-03;-23,11
